area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	060:Yes	061:No
PCT1145	MV	888	461	-3	0	20	444	325	119
PCT1146	ED	1011	186	-1	0	6	181	151	30
PCT1146	MV	1011	454	0	1	24	429	307	122
PCT1147	ED	877	210	4	0	11	195	139	56
PCT1147	MV	877	396	2	0	17	377	284	93
PCT1148	ED	962	196	1	0	11	184	143	41
PCT1148	MV	962	444	0	1	20	423	312	111
PCT1149	ED	907	210	1	0	10	199	153	46
PCT1149	MV	907	407	-6	0	31	382	267	115
PCT1152	ED	864	198	-1	0	11	188	141	47
PCT1152	MV	864	388	0	0	12	376	273	103
PCT1153	ED	951	210	0	0	14	196	137	59
PCT1153	MV	951	415	-1	1	20	395	282	113
PCT7001	ED	776	176	0	0	12	164	127	37
PCT7001	MV	776	429	0	0	21	408	309	99
PCT7002	ED	706	176	1	0	9	166	129	37
PCT7002	MV	706	332	1	1	18	312	235	77
PCT7003	ED	884	238	0	0	14	224	163	61
PCT7003	MV	884	498	0	1	13	484	367	117
PCT7004	ED	881	241	1	0	5	235	179	56
PCT7004	MV	881	496	1	0	16	479	352	127
PCT7005	ED	847	253	1	1	9	242	188	54
PCT7005	MV	847	480	-1	0	23	458	348	110
PCT7006	ED	917	254	1	0	5	248	208	40
PCT7006	MV	917	442	1	0	17	424	335	89
PCT7007	ED	949	283	0	0	6	277	218	59
PCT7007	MV	949	516	-1	1	24	492	371	121
PCT7008	ED	932	264	-1	0	7	258	195	63
PCT7008	MV	932	546	2	0	27	517	386	131
PCT7009	ED	905	185	0	0	10	175	135	40
PCT7009	MV	905	513	0	0	11	502	381	121
PCT7011	ED	985	204	0	0	12	192	144	48
PCT7011	MV	985	294	-1	0	12	283	226	57
PCT7012	ED	1109	313	0	0	13	300	225	75
PCT7012	MV	1109	594	1	1	22	570	433	137
PCT7013	ED	956	267	0	0	14	253	195	58
PCT7013	MV	956	501	3	0	19	479	358	121
PCT7014	ED	1460	367	-2	0	6	363	280	83
PCT7014	MV	1460	802	0	0	28	774	566	208
PCT7015	MV	95	44	0	0	2	42	36	6
PCT7016	ED	918	171	1	1	11	158	118	40
PCT7016	MV	918	280	-1	1	12	268	182	86
PCT7017	ED	754	149	0	1	11	137	105	32
PCT7017	MV	754	252	2	1	14	235	200	35
PCT7018	ED	977	155	0	0	15	140	102	38
PCT7018	MV	977	448	-2	1	35	414	277	137
PCT7019	ED	899	182	4	0	13	165	134	31
PCT7019	MV	899	413	1	0	29	383	279	104
PCT7021	ED	947	184	0	0	8	176	149	27
PCT7021	MV	947	305	-1	0	13	293	239	54
PCT7022	ED	945	215	0	0	10	205	162	43
PCT7022	MV	945	352	0	0	26	326	247	79
PCT7023	ED	928	178	-1	1	12	166	129	37
PCT7023	MV	928	400	1	0	22	377	280	97
PCT7024	ED	414	70	0	1	3	66	50	16
PCT7024	MV	414	78	0	0	3	75	59	16
PCT7025	ED	477	85	0	0	9	76	62	14
PCT7025	MV	477	128	-1	0	3	126	92	34
PCT7026	ED	1011	149	0	0	9	140	94	46
PCT7026	MV	1011	455	0	0	34	421	287	134
PCT7027	ED	869	195	0	0	21	174	134	40
PCT7027	MV	869	353	-1	0	29	325	223	102
PCT7028	ED	850	213	-1	0	9	205	164	41
PCT7028	MV	850	282	0	0	14	268	216	52
PCT7029	ED	901	184	0	0	15	169	128	41
PCT7029	MV	901	251	0	0	6	245	193	52
PCT7030	ED	759	119	0	0	3	116	80	36
PCT7030	MV	759	357	0	0	17	340	229	111
PCT7031	ED	641	91	0	0	7	84	68	16
PCT7031	MV	641	309	-1	1	20	289	223	66
PCT7032	ED	904	173	1	1	14	157	117	40
PCT7032	MV	904	316	2	0	19	295	206	89
PCT7033	ED	798	191	1	0	10	180	127	53
PCT7033	MV	798	247	-2	0	12	237	192	45
PCT7034	ED	958	197	0	0	13	184	124	60
PCT7034	MV	958	201	0	0	7	194	148	46
PCT7035	ED	606	122	1	0	6	115	81	34
PCT7035	MV	606	262	-1	0	12	251	180	71
PCT7036	ED	921	117	0	0	7	110	81	29
PCT7036	MV	921	342	2	0	20	320	210	110
PCT7037	ED	735	135	-5	0	9	131	94	37
PCT7037	MV	735	98	-1	0	7	92	74	18
PCT7038	ED	911	135	0	0	9	126	99	27
PCT7038	MV	911	351	0	0	22	329	215	114
PCT7039	ED	784	178	1	0	7	170	126	44
PCT7039	MV	784	306	3	1	17	285	185	100
PCT7041	MV	61	33	0	0	1	32	18	14
PCT7042	ED	639	118	0	0	2	116	91	25
PCT7042	MV	639	258	0	0	14	244	161	83
PCT7043	ED	957	176	0	0	7	169	122	47
PCT7043	MV	957	404	-1	0	26	379	278	101
PCT7044	ED	827	167	1	1	10	155	116	39
PCT7044	MV	827	193	0	0	20	173	127	46
PCT7045	ED	779	120	0	0	15	105	76	29
PCT7045	MV	779	344	2	0	25	317	193	124
PCT7046	ED	402	94	0	0	3	91	69	22
PCT7046	MV	402	175	1	0	16	158	100	58
PCT7047	ED	823	119	0	0	7	112	82	30
PCT7047	MV	823	388	1	0	31	356	244	112
PCT7048	ED	858	150	3	0	10	137	104	33
PCT7048	MV	858	318	4	1	19	294	217	77
PCT7049	ED	792	173	-1	0	15	159	114	45
PCT7049	MV	792	305	2	0	17	286	172	114
PCT7051	ED	861	114	0	0	10	104	82	22
PCT7051	MV	861	380	1	1	28	350	241	109
PCT7052	ED	852	161	1	0	8	152	117	35
PCT7052	MV	852	402	-1	0	28	375	259	116
PCT7053	ED	548	102	0	0	8	94	76	18
PCT7053	MV	548	278	0	0	12	266	176	90
PCT7054	ED	1073	215	1	0	12	202	159	43
PCT7054	MV	1073	410	5	0	14	391	291	100
PCT7055	ED	808	190	-3	0	7	186	139	47
PCT7055	MV	808	440	-1	0	21	420	282	138
PCT7101	MV	155	120	-1	0	4	117	95	22
PCT7201	ED	936	245	1	0	10	234	158	76
PCT7201	MV	936	518	1	0	27	490	333	157
PCT7202	ED	850	227	-1	0	9	219	148	71
PCT7202	MV	850	431	2	0	14	415	251	164
PCT7203	ED	921	291	3	0	8	280	199	81
PCT7203	MV	921	423	0	0	16	407	270	137
PCT7204	ED	918	233	0	0	8	225	158	67
PCT7204	MV	918	531	-1	0	27	505	332	173
PCT7205	ED	875	251	2	0	21	228	149	79
PCT7205	MV	875	485	0	0	19	466	284	182
PCT7206	ED	378	135	1	0	4	130	97	33
PCT7206	MV	378	191	0	0	7	184	125	59
PCT7207	ED	812	196	-2	0	12	186	147	39
PCT7207	MV	812	434	4	0	21	409	291	118
PCT7208	ED	600	111	-1	0	7	105	79	26
PCT7208	MV	600	328	-4	0	25	307	223	84
PCT7209	ED	626	107	-4	0	8	103	66	37
PCT7209	MV	626	423	-1	0	26	398	217	181
PCT7301	ED	1016	228	-1	0	21	208	152	56
PCT7301	MV	1016	435	2	0	39	394	286	108
PCT7302	ED	814	188	0	0	10	178	124	54
PCT7302	MV	814	458	0	1	30	427	295	132
PCT7303	ED	1042	281	0	0	14	267	183	84
PCT7303	MV	1042	482	-1	0	34	449	316	133
PCT7304	ED	1002	278	0	0	12	266	203	63
PCT7304	MV	1002	493	-2	0	23	472	303	169
PCT7305	ED	871	240	0	1	15	224	153	71
PCT7305	MV	871	460	2	0	22	436	284	152
PCT7306	ED	1056	317	3	0	22	292	201	91
PCT7306	MV	1056	498	-2	0	42	458	319	139
PCT7307	ED	767	210	-1	0	6	205	157	48
PCT7307	MV	767	346	2	0	19	325	228	97
PCT7308	ED	603	177	0	0	9	168	120	48
PCT7308	MV	603	313	2	0	19	292	194	98
PCT7309	ED	884	263	2	0	22	239	159	80
PCT7309	MV	884	439	4	0	27	408	292	116
PCT7311	ED	917	268	2	1	8	257	184	73
PCT7311	MV	917	448	-6	0	30	424	295	129
PCT7312	ED	821	203	0	0	10	193	129	64
PCT7312	MV	821	470	1	0	22	447	263	184
PCT7313	ED	968	225	3	0	16	206	148	58
PCT7313	MV	968	485	3	0	35	447	297	150
PCT7314	ED	787	125	0	0	19	106	76	30
PCT7314	MV	787	271	-1	0	51	221	161	60
PCT7315	ED	760	220	-5	0	13	212	149	63
PCT7315	MV	760	282	1	0	20	261	188	73
PCT7316	ED	853	205	0	0	17	188	142	46
PCT7316	MV	853	367	1	0	34	332	236	96
PCT7317	ED	904	189	0	0	17	172	131	41
PCT7317	MV	904	454	-2	0	22	434	297	137
PCT7318	ED	727	179	1	0	10	168	111	57
PCT7318	MV	727	390	-3	0	37	356	255	101
PCT7319	ED	1079	301	0	0	15	286	206	80
PCT7319	MV	1079	516	1	0	28	487	340	147
PCT7321	ED	671	149	-2	0	8	143	90	53
PCT7321	MV	671	286	1	0	21	264	167	97
PCT7322	ED	874	65	-1	1	8	57	39	18
PCT7322	MV	874	337	-3	1	64	275	165	110
PCT7323	ED	950	234	0	0	19	215	156	59
PCT7323	MV	950	455	0	0	24	431	306	125
PCT7324	ED	755	190	-1	0	15	176	119	57
PCT7324	MV	755	364	1	0	28	335	247	88
PCT7325	ED	904	243	0	0	15	228	168	60
PCT7325	MV	904	436	1	1	38	396	259	137
PCT7326	ED	876	200	0	0	11	189	137	52
PCT7326	MV	876	430	1	0	22	407	287	120
PCT7327	ED	699	71	0	0	5	66	48	18
PCT7327	MV	699	276	-2	1	46	231	140	91
PCT7328	ED	973	94	-2	0	17	79	59	20
PCT7328	MV	973	394	3	0	87	304	216	88
PCT7329	ED	640	112	-17	0	9	120	87	33
PCT7329	MV	640	321	2	0	27	292	161	131
PCT7331	ED	852	213	1	0	13	199	128	71
PCT7331	MV	852	461	-1	0	25	437	279	158
PCT7332	ED	834	225	0	0	10	215	168	47
PCT7332	MV	834	364	-1	0	18	347	262	85
PCT7333	ED	1044	298	0	0	23	275	207	68
PCT7333	MV	1044	543	5	0	26	512	349	163
PCT7334	ED	881	199	1	1	11	186	144	42
PCT7334	MV	881	462	4	0	26	432	302	130
PCT7335	ED	970	225	1	0	13	211	160	51
PCT7335	MV	970	523	-2	0	23	502	350	152
PCT7336	ED	955	238	-1	0	11	228	161	67
PCT7336	MV	955	523	2	0	30	491	335	156
PCT7337	ED	851	179	-1	0	11	169	107	62
PCT7337	MV	851	464	-3	0	33	434	267	167
PCT7338	ED	915	153	0	0	8	145	101	44
PCT7338	MV	915	426	-3	0	57	372	245	127
PCT7339	ED	669	174	1	0	7	166	121	45
PCT7339	MV	669	309	-1	0	17	293	216	77
PCT7341	ED	908	260	0	0	14	246	186	60
PCT7341	MV	908	401	3	0	18	380	300	80
PCT7342	ED	947	334	0	0	16	318	233	85
PCT7342	MV	947	414	1	0	17	396	284	112
PCT7343	ED	731	234	0	0	8	226	179	47
PCT7343	MV	731	316	1	0	16	299	234	65
PCT7344	ED	1110	291	0	0	19	272	217	55
PCT7344	MV	1110	538	-3	0	17	524	385	139
PCT7345	ED	1141	329	0	0	10	319	246	73
PCT7345	MV	1141	521	2	0	16	503	383	120
PCT7346	ED	920	250	-3	0	14	239	184	55
PCT7346	MV	920	384	0	0	14	370	292	78
PCT7347	ED	1040	241	-2	0	12	231	192	39
PCT7347	MV	1040	480	4	0	13	463	380	83
PCT7348	ED	861	210	0	0	11	199	151	48
PCT7348	MV	861	353	-1	0	16	338	252	86
PCT7349	ED	957	248	-3	0	13	238	176	62
PCT7349	MV	957	427	3	0	25	399	285	114
PCT7501	ED	565	172	-1	0	5	168	122	46
PCT7501	MV	565	308	2	0	16	290	194	96
PCT7502	ED	784	180	1	0	4	175	130	45
PCT7502	MV	784	447	0	0	21	426	288	138
PCT7503	ED	764	208	0	0	13	195	149	46
PCT7503	MV	764	388	3	0	12	373	290	83
PCT7504	ED	503	112	1	0	6	105	68	37
PCT7504	MV	503	222	2	0	11	209	152	57
PCT7505	ED	869	158	1	0	13	144	91	53
PCT7505	MV	869	532	4	0	31	497	306	191
PCT7506	ED	999	226	-3	1	11	217	177	40
PCT7506	MV	999	473	1	0	26	446	351	95
PCT7507	ED	955	211	1	0	10	200	158	42
PCT7507	MV	955	344	-2	0	8	338	273	65
PCT7508	ED	727	154	-1	0	13	142	107	35
PCT7508	MV	727	427	4	0	23	400	296	104
PCT7509	ED	932	235	3	0	5	227	174	53
PCT7509	MV	932	470	1	0	29	440	340	100
PCT7512	ED	612	150	1	0	13	136	98	38
PCT7512	MV	612	283	0	1	12	270	193	77
PCT7513	ED	818	225	0	0	17	208	167	41
PCT7513	MV	818	315	0	0	15	300	229	71
PCT7514	ED	874	140	0	0	14	126	104	22
PCT7514	MV	874	305	3	0	28	274	219	55
PCT7515	ED	869	212	2	0	13	197	156	41
PCT7515	MV	869	389	-1	0	16	374	275	99
PCT7516	ED	922	172	2	1	8	161	120	41
PCT7516	MV	922	538	0	0	34	504	383	121
PCT7517	ED	863	289	1	0	18	270	237	33
PCT7517	MV	863	410	0	0	19	391	301	90
PCT7518	ED	950	309	2	0	12	295	242	53
PCT7518	MV	950	480	1	0	18	461	364	97
PCT7519	ED	737	224	0	0	6	218	174	44
PCT7519	MV	737	355	-1	0	12	344	272	72
PCT7521	ED	812	292	6	0	18	268	217	51
PCT7521	MV	812	354	-1	0	15	340	269	71
PCT7522	ED	764	207	0	1	8	198	165	33
PCT7522	MV	764	397	1	1	15	380	302	78
PCT7523	ED	747	275	0	0	10	265	226	39
PCT7523	MV	747	359	1	0	13	345	267	78
PCT7524	ED	615	181	1	0	9	171	131	40
PCT7524	MV	615	262	1	0	8	253	198	55
PCT7525	ED	800	205	2	0	11	192	153	39
PCT7525	MV	800	341	0	1	18	322	241	81
PCT7526	ED	1011	292	-1	0	9	284	228	56
PCT7526	MV	1011	552	1	0	21	530	397	133
PCT7527	ED	725	211	0	0	14	197	147	50
PCT7527	MV	725	339	0	0	18	321	250	71
PCT7529	ED	948	295	2	0	12	281	223	58
PCT7529	MV	948	486	-1	0	22	465	361	104
PCT7531	ED	865	228	0	0	7	221	183	38
PCT7531	MV	865	442	0	0	15	427	335	92
PCT7532	ED	852	246	1	0	15	230	185	45
PCT7532	MV	852	398	1	0	15	382	291	91
PCT7533	ED	1015	357	1	1	9	346	283	63
PCT7533	MV	1015	490	0	0	20	470	357	113
PCT7534	ED	936	322	-1	0	12	311	246	65
PCT7534	MV	936	415	0	0	14	401	308	93
PCT7535	ED	767	262	3	0	15	244	205	39
PCT7535	MV	767	387	0	0	23	364	295	69
PCT7536	ED	863	291	1	1	14	275	228	47
PCT7536	MV	863	421	-1	0	13	409	326	83
PCT7537	ED	752	240	-1	0	10	231	194	37
PCT7537	MV	752	363	1	1	12	349	260	89
PCT7538	ED	771	246	2	0	13	231	181	50
PCT7538	MV	771	400	0	0	17	383	288	95
PCT7539	ED	922	330	-1	0	13	318	262	56
PCT7539	MV	922	428	0	0	15	413	327	86
PCT7541	ED	805	248	-2	0	12	238	191	47
PCT7541	MV	805	400	0	0	12	388	307	81
PCT7542	ED	821	272	-1	0	14	259	217	42
PCT7542	MV	821	389	0	0	16	373	305	68
PCT7543	ED	909	216	-2	0	11	207	166	41
PCT7543	MV	909	467	2	0	16	449	347	102
PCT7544	ED	898	258	-2	0	16	244	190	54
PCT7544	MV	898	479	3	1	14	461	368	93
PCT7545	ED	918	273	-2	0	14	261	208	53
PCT7545	MV	918	480	-2	0	16	466	347	119
PCT7546	ED	982	304	0	0	13	291	242	49
PCT7546	MV	982	517	-1	0	19	499	403	96
PCT7547	ED	1029	315	1	0	13	301	238	63
PCT7547	MV	1029	505	2	1	16	486	389	97
PCT7548	ED	1073	319	0	0	11	308	252	56
PCT7548	MV	1073	512	1	0	13	498	377	121
PCT7549	ED	811	215	1	0	9	205	159	46
PCT7549	MV	811	431	-4	0	18	417	321	96
PCT7551	ED	741	239	0	0	8	231	181	50
PCT7551	MV	741	394	0	0	16	378	297	81
PCT7552	ED	727	241	2	0	5	234	180	54
PCT7552	MV	727	361	-1	0	17	345	259	86
PCT7553	MV	180	126	2	0	5	119	73	46
PCT7554	ED	808	247	1	0	6	240	175	65
PCT7554	MV	808	442	3	1	15	423	290	133
PCT7555	ED	886	290	-1	0	12	279	202	77
PCT7555	MV	886	459	-1	2	20	438	313	125
PCT7556	ED	969	275	0	0	9	266	177	89
PCT7556	MV	969	573	0	1	16	556	410	146
PCT7601	ED	767	191	1	0	12	178	145	33
PCT7601	MV	767	290	1	0	16	273	212	61
PCT7602	ED	901	213	0	0	15	198	159	39
PCT7602	MV	901	379	1	0	18	360	287	73
PCT7603	ED	830	250	-1	0	11	240	201	39
PCT7603	MV	830	376	-2	1	12	365	300	65
PCT7604	ED	954	266	1	2	16	247	198	49
PCT7604	MV	954	352	2	0	14	336	266	70
PCT7605	ED	648	120	0	0	10	110	95	15
PCT7605	MV	648	203	-1	1	12	191	160	31
PCT7606	ED	924	205	2	0	21	182	148	34
PCT7606	MV	924	330	0	1	9	320	252	68
PCT7607	ED	960	215	1	1	13	200	169	31
PCT7607	MV	960	407	2	0	21	384	296	88
PCT7608	ED	392	70	1	0	11	58	38	20
PCT7608	MV	392	136	0	0	19	117	85	32
PCT7609	ED	926	120	-1	0	11	110	90	20
PCT7609	MV	926	352	4	0	46	302	237	65
PCT7611	ED	755	126	1	0	10	115	90	25
PCT7611	MV	755	269	1	0	42	226	186	40
PCT7612	ED	583	97	2	0	9	86	64	22
PCT7612	MV	583	265	0	0	24	241	172	69
PCT7613	ED	908	204	3	0	17	184	156	28
PCT7613	MV	908	340	0	0	21	319	246	73
PCT7614	ED	1029	223	4	0	11	208	172	36
PCT7614	MV	1029	375	1	0	18	356	285	71
PCT7615	ED	762	162	2	0	19	141	109	32
PCT7615	MV	762	237	0	0	24	213	176	37
PCT7616	ED	1203	324	5	0	20	299	221	78
PCT7616	MV	1203	686	0	0	25	661	470	191
PCT7617	ED	768	102	1	0	13	88	69	19
PCT7617	MV	768	261	-1	0	29	233	183	50
PCT7618	ED	862	168	-2	0	9	161	127	34
PCT7618	MV	862	407	3	1	20	383	289	94
PCT7619	ED	1063	219	-1	0	6	214	159	55
PCT7619	MV	1063	563	-2	0	27	538	398	140
PCT7621	ED	1320	287	-1	0	11	277	206	71
PCT7621	MV	1320	668	2	0	28	638	471	167
PCT7622	ED	988	170	-1	0	14	157	117	40
PCT7622	MV	988	301	2	0	17	282	205	77
PCT7623	ED	746	184	1	0	8	175	144	31
PCT7623	MV	746	297	1	0	18	278	214	64
PCT7624	ED	859	142	-4	1	4	141	112	29
PCT7624	MV	859	290	1	0	15	274	230	44
PCT7625	ED	822	66	1	0	7	58	39	19
PCT7625	MV	822	475	0	1	85	389	291	98
PCT7626	ED	1114	227	0	1	7	219	155	64
PCT7626	MV	1114	612	-1	0	28	585	390	195
PCT7627	ED	1187	267	-1	0	19	249	182	67
PCT7627	MV	1187	582	2	1	30	549	337	212
PCT7628	ED	960	241	1	0	7	233	191	42
PCT7628	MV	960	428	0	0	23	405	323	82
PCT7629	ED	809	208	3	0	13	192	166	26
PCT7629	MV	809	343	0	0	11	332	252	80
PCT7631	ED	1155	270	2	0	13	255	183	72
PCT7631	MV	1155	577	0	0	27	550	408	142
PCT7632	ED	1124	289	3	0	13	273	207	66
PCT7632	MV	1124	561	0	0	13	548	409	139
PCT7633	ED	741	137	0	0	8	129	90	39
PCT7633	MV	741	392	3	0	33	356	241	115
PCT7634	ED	900	195	-1	0	18	178	136	42
PCT7634	MV	900	421	0	0	38	383	278	105
PCT7635	ED	840	158	0	0	5	153	112	41
PCT7635	MV	840	382	2	0	11	369	278	91
PCT7636	ED	938	251	1	0	17	233	166	67
PCT7636	MV	938	465	1	0	15	449	311	138
PCT7637	ED	809	193	-2	0	10	185	125	60
PCT7637	MV	809	404	-1	0	16	389	247	142
PCT7638	ED	1467	295	0	0	25	270	182	88
PCT7638	MV	1467	871	5	0	33	833	501	332
PCT7639	ED	1011	242	-2	0	16	228	157	71
PCT7639	MV	1011	559	0	0	32	527	341	186
PCT7641	ED	972	205	0	0	8	197	123	74
PCT7641	MV	972	549	0	0	27	522	352	170
PCT7642	ED	937	153	0	0	9	144	100	44
PCT7642	MV	937	394	-1	0	50	345	243	102
PCT7643	ED	920	169	0	0	13	156	108	48
PCT7643	MV	920	507	1	0	31	475	318	157
PCT7644	ED	1175	330	2	0	14	314	232	82
PCT7644	MV	1175	554	2	0	32	520	374	146
PCT7645	ED	640	120	-1	0	7	114	93	21
PCT7645	MV	640	377	0	0	21	356	241	115
PCT7646	ED	1100	267	-1	0	14	254	183	71
PCT7646	MV	1100	592	4	0	26	562	418	144
PCT7647	ED	1075	205	0	0	10	195	154	41
PCT7647	MV	1075	283	0	0	9	274	217	57
PCT7648	MV	1	0	0	0	0	0	0	0
PCT7649	ED	891	178	3	0	8	167	140	27
PCT7649	MV	891	395	2	0	17	376	278	98
PCT7651	ED	677	166	-5	0	11	160	110	50
PCT7651	MV	677	351	5	0	14	332	235	97
PCT7652	ED	628	135	0	0	6	129	98	31
PCT7652	MV	628	301	4	0	16	281	188	93
PCT7653	ED	1280	300	0	0	16	284	211	73
PCT7653	MV	1280	673	0	1	41	631	441	190
PCT7701	ED	1064	296	-1	0	7	290	210	80
PCT7701	MV	1064	597	1	0	32	564	393	171
PCT7702	ED	748	180	-2	0	8	174	119	55
PCT7702	MV	748	415	0	0	20	395	253	142
PCT7703	MV	171	79	4	0	9	66	49	17
PCT7704	ED	1008	257	1	0	15	241	169	72
PCT7704	MV	1008	557	1	1	27	528	351	177
PCT7705	ED	568	149	-2	0	8	143	80	63
PCT7705	MV	568	335	0	0	13	322	218	104
PCT7706	ED	840	252	1	0	6	245	160	85
PCT7706	MV	840	467	-1	0	19	449	311	138
PCT7707	ED	857	241	1	1	6	233	151	82
PCT7707	MV	857	495	-1	1	34	461	306	155
PCT7708	ED	871	205	-1	0	14	192	132	60
PCT7708	MV	871	540	2	0	30	508	346	162
PCT7709	ED	391	102	0	0	4	98	74	24
PCT7709	MV	391	222	0	0	7	215	148	67
PCT7711	ED	766	198	1	0	5	192	142	50
PCT7711	MV	766	422	-2	0	17	407	275	132
PCT7712	ED	529	149	-1	0	5	145	104	41
PCT7712	MV	529	296	-1	0	7	290	215	75
PCT7801	ED	1001	264	0	0	11	253	182	71
PCT7801	MV	1001	596	1	0	34	561	386	175
PCT7802	ED	788	230	0	0	10	220	176	44
PCT7802	MV	788	458	-1	0	25	434	319	115
PCT7803	ED	828	174	0	0	7	167	123	44
PCT7803	MV	828	552	1	1	15	535	372	163
PCT7804	ED	893	257	0	0	11	246	191	55
PCT7804	MV	893	533	0	0	28	505	362	143
PCT7805	ED	825	228	1	0	10	217	171	46
PCT7805	MV	825	484	1	0	12	471	337	134
PCT7806	ED	716	208	3	0	8	197	147	50
PCT7806	MV	716	407	0	1	9	397	285	112
PCT7807	ED	844	276	0	0	8	268	199	69
PCT7807	MV	844	417	2	0	16	399	286	113
PCT7808	ED	655	211	-1	0	9	203	167	36
PCT7808	MV	655	333	0	0	9	324	258	66
PCT7809	ED	781	238	1	0	6	231	186	45
PCT7809	MV	781	405	3	0	15	387	306	81
PCT7811	ED	783	249	0	0	3	246	195	51
PCT7811	MV	783	404	-1	0	16	389	290	99
PCT7812	ED	877	257	0	0	16	241	191	50
PCT7812	MV	877	454	-1	0	16	439	319	120
PCT7813	ED	1064	308	1	0	9	298	236	62
PCT7813	MV	1064	585	4	0	35	546	433	113
PCT7814	ED	936	228	2	0	9	217	170	47
PCT7814	MV	936	341	-1	1	12	329	271	58
PCT7815	ED	954	238	-2	0	7	233	180	53
PCT7815	MV	954	573	1	0	29	543	398	145
PCT7816	ED	865	236	0	0	8	228	174	54
PCT7816	MV	865	531	3	1	11	516	391	125
PCT7817	ED	823	277	1	1	7	268	223	45
PCT7817	MV	823	439	1	1	7	430	330	100
PCT7818	ED	860	234	-1	0	8	227	178	49
PCT7818	MV	860	452	-1	0	10	443	322	121
